 8.69	 1982	 2	 12	 0	 0	 0.000000
 8.66	 1982	 2	 13	 0	 0	 0.000000
 8.6	 1982	 2	 14	 0	 0	 0.000000
 8.76	 1982	 2	 15	 0	 0	 0.000000
 8.9	 1982	 2	 16	 0	 0	 0.000000
 9.07	 1982	 2	 17	 0	 0	 0.000000
 8.74	 1982	 2	 18	 0	 0	 0.000000
 9.17	 1982	 2	 19	 0	 0	 0.000000
 9.61	 1982	 2	 20	 0	 0	 0.000000
 9.62	 1982	 2	 21	 0	 0	 0.000000
 9.78	 1982	 2	 22	 0	 0	 0.000000
 9.58	 1982	 2	 23	 0	 0	 0.000000
 9.25	 1982	 2	 24	 0	 0	 0.000000
 8.52	 1982	 2	 25	 0	 0	 0.000000
 8.7	 1982	 2	 26	 0	 0	 0.000000
 8.8	 1982	 2	 27	 0	 0	 0.000000
 8.76	 1982	 2	 28	 0	 0	 0.000000
 8.74	 1982	 3	 1	 0	 0	 0.000000
 9.25	 1982	 3	 2	 0	 0	 0.000000
 9.24	 1982	 3	 3	 0	 0	 0.000000
 9.43	 1982	 3	 4	 0	 0	 0.000000
 9.64	 1982	 3	 5	 0	 0	 0.000000
 9.61	 1982	 3	 6	 0	 0	 0.000000
 9.59	 1982	 3	 7	 0	 0	 0.000000
 9.46	 1982	 3	 8	 0	 0	 0.000000
 9.43	 1982	 3	 9	 0	 0	 0.000000
 9.23	 1982	 3	 10	 0	 0	 0.000000
 9.21	 1982	 3	 11	 0	 0	 0.000000
 9.4	 1982	 3	 12	 0	 0	 0.000000
 9.69	 1982	 3	 13	 0	 0	 0.000000
 9.93	 1982	 3	 14	 0	 0	 0.000000
 10.39	 1982	 3	 15	 0	 0	 0.000000
 10.14	 1982	 3	 16	 0	 0	 0.000000
 9.74	 1982	 3	 17	 0	 0	 0.000000
 9.71	 1982	 3	 18	 0	 0	 0.000000
 9.66	 1982	 3	 19	 0	 0	 0.000000
 9.54	 1982	 3	 20	 0	 0	 0.000000
 9.53	 1982	 3	 21	 0	 0	 0.000000
 9.62	 1982	 3	 22	 0	 0	 0.000000
 9.42	 1982	 3	 23	 0	 0	 0.000000
 9.28	 1982	 3	 24	 0	 0	 0.000000
 9.13	 1982	 3	 25	 0	 0	 0.000000
 8.96	 1982	 3	 26	 0	 0	 0.000000
 8.81	 1982	 3	 27	 0	 0	 0.000000
 8.98	 1982	 3	 28	 0	 0	 0.000000
 9.29	 1982	 3	 29	 0	 0	 0.000000
 9.33	 1982	 3	 30	 0	 0	 0.000000
 8.64	 1982	 3	 31	 0	 0	 0.000000
 8.59	 1982	 4	 1	 0	 0	 0.000000
 8.82	 1982	 4	 2	 0	 0	 0.000000
 8.86	 1982	 4	 3	 0	 0	 0.000000
 8.94	 1982	 4	 4	 0	 0	 0.000000
 9.02	 1982	 4	 5	 0	 0	 0.000000
 7.75	 1982	 4	 6	 0	 0	 0.000000
 6.74	 1982	 4	 7	 0	 0	 0.000000
 8.39	 1982	 4	 8	 0	 0	 0.000000
 9.63	 1982	 4	 9	 0	 0	 0.000000
 10.09	 1982	 4	 10	 0	 0	 0.000000
 10.38	 1982	 4	 11	 0	 0	 0.000000
 10.41	 1982	 4	 12	 0	 0	 0.000000
 10.37	 1982	 4	 13	 0	 0	 0.000000
 10.49	 1982	 4	 14	 0	 0	 0.000000
 11.63	 1982	 4	 15	 0	 0	 0.000000
 12.6	 1982	 4	 16	 0	 0	 0.000000
 13.36	 1982	 4	 17	 0	 0	 0.000000
 14.11	 1982	 4	 18	 0	 0	 0.000000
 14.77	 1982	 4	 19	 0	 0	 0.000000
 14.73	 1982	 4	 20	 0	 0	 0.000000
 14.69	 1982	 4	 21	 0	 0	 0.000000
 14.74	 1982	 4	 22	 0	 0	 0.000000
 14.75	 1982	 4	 23	 0	 0	 0.000000
 14.69	 1982	 4	 24	 0	 0	 0.000000
 14.35	 1982	 4	 25	 0	 0	 0.000000
 13.49	 1982	 4	 26	 0	 0	 0.000000
 13.12	 1982	 4	 27	 0	 0	 0.000000
 13.08	 1982	 4	 28	 0	 0	 0.000000
 13.11	 1982	 4	 29	 0	 0	 0.000000
 13.14	 1982	 4	 30	 0	 0	 0.000000
 13.03	 1982	 5	 1	 0	 0	 0.000000
 12.71	 1982	 5	 2	 0	 0	 0.000000
 12.1	 1982	 5	 3	 0	 0	 0.000000
 12.72	 1982	 5	 4	 0	 0	 0.000000
 12.79	 1982	 5	 5	 0	 0	 0.000000
 13.24	 1982	 5	 6	 0	 0	 0.000000
 13.77	 1982	 5	 7	 0	 0	 0.000000
 14.22	 1982	 5	 8	 0	 0	 0.000000
 14.29	 1982	 5	 9	 0	 0	 0.000000
 13.59	 1982	 5	 10	 0	 0	 0.000000
 14.6	 1982	 5	 11	 0	 0	 0.000000
 14.89	 1982	 5	 12	 0	 0	 0.000000
 14.86	 1982	 5	 13	 0	 0	 0.000000
 15.05	 1982	 5	 14	 0	 0	 0.000000
 14.89	 1982	 5	 15	 0	 0	 0.000000
 14.88	 1982	 5	 16	 0	 0	 0.000000
 14.99	 1982	 5	 17	 0	 0	 0.000000
 15.31	 1982	 5	 18	 0	 0	 0.000000
 15.55	 1982	 5	 19	 0	 0	 0.000000
 16.49	 1982	 5	 20	 0	 0	 0.000000
 16.86	 1982	 5	 21	 0	 0	 0.000000
 17.29	 1982	 5	 22	 0	 0	 0.000000
 17.97	 1982	 5	 23	 0	 0	 0.000000
 19.38	 1982	 5	 24	 0	 0	 0.000000
 19.37	 1982	 5	 25	 0	 0	 0.000000
 19.43	 1982	 5	 26	 0	 0	 0.000000
 19.58	 1982	 5	 27	 0	 0	 0.000000
 19.73	 1982	 5	 28	 0	 0	 0.000000
 19.91	 1982	 5	 29	 0	 0	 0.000000
 20.17	 1982	 5	 30	 0	 0	 0.000000
 20.33	 1982	 5	 31	 0	 0	 0.000000
 20.06	 1982	 6	 1	 0	 0	 0.000000
 19.99	 1982	 6	 2	 0	 0	 0.000000
 19.53	 1982	 6	 3	 0	 0	 0.000000
 19.14	 1982	 6	 4	 0	 0	 0.000000
